name;sku;subtitle;description;category1;category2;category3;image;ribbon;ribbonColor;weight;price;recommended_price;quantity;enabled;taxClassCode;shipping_freight;fixed_shipping_rate_only;shippingType;shippingMethodMarkup;shippingFlatRate;shippingDisabledMethods;shippingEnabledMethods;upc;brand;seo_title;seo_description;product_url;product_id
Materialpaket #13;mp13-0013;Unterrichtsmaterial;"<p>""Inge dinge dinge, use wuse wuse..."" Dieses Materialpaket hat es in sich. Im Handumdrehen spielt ihr mithilfe von Bodypercussion einen Shuffle Rhythmus, lernt die Grundtöne mit Boomwhackers und entfaltet euch in der kreativen Gestaltung. Ausserdem sind beide Songs einfach zu singen und bringen direkt gute Laune. Lust auf noch mehr Lieder mit gleichem Akkordschema? Wir zeigen sie euch! Dann los, viel Spaß!!
</p><h5>Themen im Unterrichtsmaterial</h5><ul>
	<li>Grundtöne und Akkorde</li>
	<li>Mini-Theaterstück</li>
	<li>malen und bewegen</li>
	<li>Shuffle Rhythmus + Bodypercussion</li>
</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
	<li>Materialpaket (Gesamtumfang: 32 Seiten)</li>
	<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
	<li>Coronabedingte Umsetzungsalternativen</li>
	<li>Noten+ und Songtexte </li>
	<li>Mitspielsätze für Boomwhackers</li>
	<li>Song & Playback zu ""Frösche in der Nacht""</li>
	<li>Song & Playback zu ""Der Papagei ein Vogel ist""</li>
</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1838634635.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #13 |📚Grundschule | minimusiker.de;Frösche in der Nacht / Der Papagei ein Vogel ist🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-13/p/253644222;253644222
Materialpaket #14;mp14-0014;Unterrichtsmaterial;"<p><span style=""background-color: rgb(255, 255, 0);"">+++ reduzierter Preis +++</span></p><p>Ein super Start ins neue Jahr mit diesem Paket. Setzt die Stimmung mit dem Glockenspiel um und lernt das zweihändige Spielen. Ausserdem gibt es ein neues Lied von den Minimusikern auf die Ohren. Das ist auch mit den ersten und zweiten Klassen leicht umzusetzen. Warum die Finger tanzen und warum es bei Müllers gebrannt hat, erfahrt ihr in diesem Paket. Viel Spaß!!
</p><h5>Themen im Unterrichtsmaterial</h5><ul>
		<li>basteln und malen</li>
		<li>Musik-Diktat</li>
		<li>Spielbegleitung mit Boomwhackers und Glockenspiel</li>
		<li>motorisch und kognitive Fähigkeiten</li>
	</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (Gesamtumfang: 33 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
		<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte </li>
		<li>Mitspielsätze für Glockenspiele</li>
		<li>Song & Playback zu ""Immer wieder kommt ein neuer Frühling""</li>
		<li>Song & Playback zu ""Hey kleiner Osterhase""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1838651000.jpg;Special Preis;#FCA726;;5.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #14 |📚Grundschule | minimusiker.de;Immer wieder kommt ein ... / Hey, kleiner Osterhase🌸Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-14/p/253644223;253644223
Materialpaket #15;mp15-0015;Unterrichtsmaterial;"<p>""Wenn der Frühling kommt, schenk ich dir einen Regenbogen..."". Diese beiden Songs passen wunderbar zusammen und haben eine schöne Stimmung, die wir ganz und gar mitnehmen. Der Schwerpunkt in diesem Paket liegt auf der Atmung und der Begleitung mit dem Glockenspiel. Mit den älteren Kindern lernt ihr ausserdem die englische Aussprache und Vokabeln. Malt abschließend gemeinsam die Strophen und sortiert die Farben des Regenbogens ; )</p>
<h5>Themen im Unterrichtsmaterial</h5><ul>
		<li>Stimme und Atmung</li>
		<li>einfaches Glockenspiel</li>
		<li>Texte in Bildern umsetzen</li>
		<li>englisch Training</li>
	</ul>
<h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (Gesamtumfang: 30 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
      	<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte </li>
		<li>Mitspielsätze für Glockenspiele</li>
		<li>Song & Playback zu ""Ich lieb den Frühling""</li>
		<li>Song & Playback zu ""Ich schenk dir einen Regenbogen""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1838651288.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #15 |📚Grundschule | minimusiker.de;Ich lieb den Frühling/Ich schenk dir einen ...🌸Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-15/p/253644224;253644224
Materialpaket #16;mp16-0016;Unterrichtsmaterial;"<p>Dieses Paket ist ein echter Partygarant, denn es geht um Spaß, Körper und Bewegung. Bei den ""Gummibären"" könnt ihr mitsingen, tanzen und Boomwhackers einsetzen. Ein Stopptanz im Zwischenteil und choreografische Bewegungen bei den Affen fordern noch einmal die ganze Energie, bevor dann ausgeglichen und konzentriert gearbeitet werden kann. Ein Komplettpaket eben!</p>

<h5>Themen im Unterrichtsmaterial</h5>
	<ul>
		<li>Körperwarmup</li>
		<li>Stimme und Stimmung</li>
		<li>Choreografie </li>
		<li>Logikrätsel</li>
	</ul>
<h5>Arbeitsblätter und mehr downloaden</h5>
	<ul>
		<li>Materialpaket (Gesamtumfang: 29 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
      	<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte </li>
		<li>Mitspielsätze für Boomwhackers</li>
		<li>Song & Playback zu ""Gummibär""</li>
		<li>Song & Playback zu ""Die Affen rasen durch den Wald""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1894481653.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #16 |📚Grundschule | minimusiker.de;Gummibär / Die Affen rasen durch den Wald🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-16/p/253644225;253644225
Materialpaket #17;mp17-0017;Unterrichtsmaterial;"<p>Ahoi ihr Landratten! Jetzt geht es auf große Fahrt. Mit diesen beiden Songs seid ihr dafür prima ausgerüstet und könnt mit zahlreichen Ideen rund um das Thema Piraten und Matrosen einen bunten Seemanns (und Seefrauen-) Chor auf die Beine stellen. Ihr begleitet euch mit Trommeln, einem Glockenspiel oder macht in Gruppen ein Rhythmical.
</p><h5>Themen im Unterrichtsmaterial</h5><ul>
		<li>Pantomime</li>
		<li>melodische und rhythmische Seefahrerbegleitung</li>
		<li>Flaschenpost</li>
		<li>Rhythmical</li>
		<li>Matrosenquiz</li>
	</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (Gesamtumfang: 17 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
		<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte</li>
		<li>Song & Playback zu ""Eine Seefahrt, die ist lustig""</li>
		<li>Song & Playback zu ""Es weht ein Wind""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2274149359.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #17 |📚Grundschule | minimusiker.de;Eine Seefahrt, die ist lustig / Es weht ein Wind🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-17/p/253644226;253644226
Materialpaket #18;mp18-0018;Unterrichtsmaterial;"<p>Anders-sein, Aus-der-Reihe-fallen oder einfach Sich-selbst-erkennen sind wichtige Bestandteile der sozialen Entwicklung. Klar, dass wir mit den beiden Liedern diese Themen aufgreifen und den Kindern ganz spielerisch und musikalisch einen Schub ihres Selbstwertgefühls mitgeben möchten. Das Lied ""Ich bin anders..."" kennt ihr sicherlich, das Lied ""Starke Kinder"" ist aus unserer eigenen Feder und die Kinder lernen dabei das Verhalten ""Stopp"" zu sagen, wenn ihnen etwas nicht passen sollte.
</p>
	<h5>Themen im Unterrichtsmaterial</h5>
	<ul>
		<li>Töne hören und erkennen</li>
		<li>Melodie und Zweiklänge spielen</li>
		<li>Bewegungen zum Lied</li>
		<li>Notenquiz & Text-Sudoku</li>
	</ul>
<h5>Arbeitsblätter und mehr downloaden</h5>
	<ul>
		<li>Materialpaket (Gesamtumfang: 17 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
		<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte</li>
		<li>Song & Playback zu ""Ich bin anders...""</li>
		<li>Song & Playback zu ""Starke Kinder""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2322724500.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #18 |📚Grundschule | minimusiker.de;Ich bin anders / Starke Kinder🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-18/p/253644227;253644227
Materialpaket #19;mp19-0019;Unterrichtsmaterial;"<p>""Na wie geht's?"" Diese Frage stellen wir häufig zur Begrüßung. Aber die eigenen Gefühle und Emotionen zu erkennen und zu benennen ist manchmal gar nicht so einfach. Musikalisch wird das im Lied ""Wenn ich glücklich bin"" aufgegriffen. Der Zuckowski-Song ""Schule ist mehr"" hingegen, lässt die Kinder gemeinsam erkennen, dass sie vielleicht mehr verbindet, als sie ahnen. Das Bild der Schulgemeinschaft wird hier inhaltlich und musikalisch aufgegriffen und auf spannende Weise umgesetzt.
</p>
<h5>Themen im Unterrichtsmaterial</h5>
<ul>
	<li>Gefühle erkennen und benennen</li>
	<li>harmonische Begleitung</li>
	<li>Unterschiede zw. Dur/Moll kennen lernen</li>
	<li>Boomwhackers®-Begleitung</li>
</ul>
<h5>Arbeitsblätter und mehr downloaden</h5>
<ul>
	<li>Materialpaket (Gesamtumfang: 22 Seiten)</li>
	<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
	<li>Coronabedingte Umsetzungsalternativen</li>
	<li>Noten+ und Songtexte</li>
	<li>Song & Playback zu ""Schule ist mehr""</li>
	<li>Song & Playback zu ""Wenn ich glücklich bin""</li>
</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2274158507.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #19 |📚Grundschule | minimusiker.de;Schule ist mehr / Wenn ich glücklich bin🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-19/p/253644228;253644228
Materialpaket #2;mp2-0002;Unterrichtsmaterial;"<p>Was haben Schweine und Biber gemeinsam? Ein lustiges Theaterstück in unserem perfekt abgestimmten Materialpaket. Der Schwerpunkt in diesem Paket liegt bei den Grundtönen von Akkorden in einfachen Takten, Bewegung und Artikulation. Wenn ihr dann erfolgreich unsere Zungenakrobatik hinbekommt, könnt ihr zum Schluss noch kreative Schweinchen basteln, oink, oink!!</p><h5>Themen im Unterrichtsmaterial</h5><ul>
		<li>Grundtöne und Akkorde</li>
      	<li>Mini-Theaterstück</li>
      	<li>basteln und bewegen</li>
      	<li>Lückentext und Zungenbrecher</li>
	</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (Gesamtumfang: 36 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
      	<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte</li>
		<li>Song & Playback zu ""3 Schweine saßen an der Leine""</li>
		<li>Song & Playback zu ""Meine Biber haben Fieber""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1792837502.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #2 |📚Grundschule | minimusiker.de;3 Schweine saßen an der... / Meine Biber haben...🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-2/p/253644211;253644211
Materialpaket #20;mp20-0020;Unterrichtsmaterial;"<p>Diese beiden Klassiker dürfen in keinem Schulgottesdienst fehlen. Mit dem nötigen Textverständnis und einer thematischen Auseinandersetzung werden die Kinder einen guten Zugang zu diesen Liedern finden. Die eingängigen Melodien helfen sowohl beim Singen, als auch bei der instrumentalen Begleitung. Und für die Aufführung während des Gottesdienstes könnt ihr auf die Anregungen zur Bewegung zurückgreifen.
</p>
<h5>Themen im Unterrichtsmaterial</h5>
	<ul>
		<li>Töne hören und erkennen</li>
		<li>Melodie und Zweiklänge spielen</li>
		<li>Bewegungen zum Lied</li>
		<li>Notenquiz & Text-Sudoku</li>
	</ul>
<h5>Arbeitsblätter und mehr downloaden</h5>
	<ul>
		<li>Materialpaket (Gesamtumfang: 17 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
		<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte</li>
		<li>Song & Playback zu ""Gottes Liebe ist so wunderbar""</li>
		<li>Song & Playback zu ""Möge die Straße uns zusammenführen""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2274156800.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #20 |📚Grundschule | minimusiker.de;Gottes Liebe ist so.../ Möge die Straße uns ...🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-20/p/253644229;253644229
Materialpaket #21;mp21-0652;Unterrichtsmaterial;"<p>Für uns Minimusiker war schnell klar: Ein eigener Song muss her. Am besten noch für jede Gelegenheit! Mit unserer Ganz-Jahres- Version seid ihr immer perfekt ausgerüstet und da durfte auch eine Weihnachtsversion nicht fehlen. Hier gibt es passend dazu das Unterrichtspaket. </p><h5>Themen im Unterrichtsmaterial</h5><ul><li>4/4 und 6/8 Takt (mit Höraufgabe)</li><li>Spielbegleitung mit Bodypercussion und Boomwhackers</li><li>Instrumente erkennen und benennen</li><li>Theaterspiel und kreative Bastelidee</li></ul><h5>Arbeitsblätter und mehr downloaden</h5><ul><li>Materialpaket (Gesamtumfang: 28 Seiten)</li><li>Karteikarten mit Kurzinfos zu beiden Songs</li><li>Coronabedingte Umsetzungsalternativen</li><li>Noten+ und Songtexte </li><li>Mitspielsätze für Boomwhackers</li><li>Song & Playback zu ""Sankt Martin""</li><li>Song & Playback zu ""Ich geh mit meiner Laterne""</li></ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2308415459.jpg;;;;13.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #21 |📚Grundschule | minimusiker.de;Minimusikersong inkl. Weihnachts-Version🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-21/p/360327523;360327523
Materialpaket #22;mp22-0653;Unterrichtsmaterial;"<p>Egal ob zur Verabschiedung der Viertklässer*innen oder für einen lieben Kollegen, der die Schule verlässt. Diese beiden Lieder eignen sich hervorragend, um mit ""großem Tamtam"" Tschüss zu sagen. Da bleibt kein Auge trocken, denn sowohl Text als auch Melodie lassen euch den emotionalen Moment des Abschieds noch intensiver erleben. Die umfangreiche Ausstattung dieses Materialpakets hilft euch in der Vorbereitung und unterstützt auch fachfremde Kollegen und Kolleginnen in der Vorbereitung auf die Abschiedsfeier.
</p><h5>Themen im Unterrichtsmaterial</h5><ul>
		<li>Gemeinsam singen und rappen</li>
		<li>melodische Begleitung (Grundtöne)</li>
		<li>einfache Body-Percussion</li>
		<li>Poster erstellen, Performance für die Bühne oder Videoprojekt</li>
	</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (Gesamtumfang: 21 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
		<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte</li>
		<li>Song & Playback zu ""Wir sagen euch Tschüss""</li>
		<li>Song & Playback zu ""Auf Wiedersehen""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2288850599.jpg;;;;10.0;13.00;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #22 |📚Grundschule | minimusiker.de;Auf Wiedersehen/Wir sagen euch tschüss🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-22/p/355368710;355368710
Materialpaket #24;mp24-0655;Unterrichtsmaterial;"
			<p>Bei dem Erarbeiten dieser beiden Lieder steht das bewusste Hören im Vordergrund. Mit einer Bastelaufgabe zu ""Danke, sag ich leise dann"" wird das Thema ""Dankbarkeit"" in die Erfahrungswelt der Kinder übertragen. Zweihändiges Spielen der Grundtöne? Mit diesem Material kein Problem. Ausserdem erwartet euch eine Hör- und Bastelaufgabe.
			</p>

<h5>Themen im Unterrichtsmaterial</h5>
<ul>
	<li>Hören und verstehen</li>
	<li>Spielbegleitung Glockenspiel</li>
	<li>Klanggeschichte und Pantomime </li>
	<li>Dankbarkeit-Schatzkiste basteln</li>
</ul>
<h5>Arbeitsblätter und mehr downloaden</h5>
<ul>
	<li>Materialpaket (Gesamtumfang: 31 Seiten)</li>
	<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
	<li>Coronabedingte Umsetzungsalternativen</li>
	<li>Noten+ und Songtexte </li>
	<li>Mitspielsätze für Glockenspiel</li>
	<li>Song & Playback zu ""Danke, sag ich leise dann""</li>
	<li>Song & Playback zu ""Es ist für uns eine Zeit angekommen""</li>
</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2494992059.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #24 |📚Grundschule | minimusiker.de;Danke sag ich leise dann/Es ist für uns eine Zeit...🎄Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-24/p/386929104;386929104
Materialpaket #25;mp25-0656;Unterrichtsmaterial;"<p>In diesem Material wird die Vorfreude und Aufregung vor dem 6. Dezember zelebriert. Ausserdem lösen wir die Verwirrung um den Begriff Nikolaus und Weihnachtsmann. Rhythmische Begleitung und Gesang passen als Schwerpunkt prima zu beiden Liedern, denn wer ""Lasst uns froh und munter sein"" aus dem Effeff singt, der kann sich dann auf einen neuen Ohrwurm von den Minimusikern freuen.</p><h5>Themen im Unterrichtsmaterial</h5><ul><li>gemeinsam singen</li><li>melodische und rhythmische Begleitung</li><li>""hören"" und Lückentext ausfüllen</li><li>kreative Bastelidee</li></ul><h5>Arbeitsblätter und mehr downloaden</h5><ul><li>Materialpaket (Gesamtumfang: 34 Seiten)</li><li>Karteikarten mit Kurzinfos zu beiden Songs</li><li>Coronabedingte Umsetzungsalternativen</li><li>Noten+ und Songtexte </li><li>Mitspielsätze für Glockenspiel</li><li>Song & Playback zu ""Lasst uns froh und munter sein""</li><li>Song & Playback zu ""Nikolaus, Nikolaus, Nikolaus""</li></ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2494993830.jpg;;#FCA726;;13.0;13.00;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #25 |📚Grundschule | minimusiker.de;Lasst uns froh und munter sein / Nikolaus🎄Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-25/p/386926355;386926355
Materialpaket #26;mp26-0657;Unterrichtsmaterial;"<p>Der erste Schnee wird sehnsüchtig erwartet und die Vorfreude auf Schlittenfahren, Schneeballschlachten und Schneemannbauen wächst. Die 3/4-Takt Wiegebewegung in beiden Liedern wird unterstützt durch gemeinsames singen und eine melodische Begleitung. Schon etwas von ""falschen Stimmbändern"" gehört? Wir erklären es hier.</p><h5>Themen im Unterrichtsmaterial</h5><ul><li>gemeinsam singen</li><li>melodische und rhythmische Begleitung</li><li>Notenwerte und Rhythmus</li><li>Schneeflockenspiel und Erzählkreis</li><li>kreative Bastelidee</li></ul><h5>Arbeitsblätter und mehr downloaden</h5><ul><li>Materialpaket (Gesamtumfang: 30 Seiten)</li><li>Karteikarten mit Kurzinfos zu beiden Songs</li><li>Coronabedingte Umsetzungsalternativen</li><li>Noten+ und Songtexte </li><li>Mitspielsätze für Glockenspiel</li><li>Song & Playback zu ""Schneeflöckchen, Weissröckchen""</li><li>Song & Playback zu ""Leise rieselt der Schnee""</li></ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2494978488.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #26 |📚Grundschule | minimusiker.de;Schneeflöckchen/Leise rieselt der Schnee🎄Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-26/p/387001899;387001899
